center_x,center_y,width,height
0.36272287368774414,0.1507945843040943,0.144991397857666,0.14374586194753644
0.36616018414497375,0.15162546932697296,0.13633251190185544,0.1397549211978912
0.36531777679920197,0.1557994671165943,0.1380491554737091,0.14483647793531415
0.36425475776195526,0.15390562266111374,0.12789079546928406,0.1503937393426895
0.35780879855155945,0.15496516600251195,0.0842389464378357,0.15394525974988935
0.35810378193855286,0.1559484377503395,0.07203704118728635,0.1330893486738205
0.35754743218421936,0.16842495650053024,0.1147542595863342,0.16212160885334015
0.3574320524930954,0.1594460941851139,0.13220778107643125,0.153382234275341
0.3599531799554825,0.1585842669010162,0.13047674298286435,0.15196937322616574
0.35271626710891724,0.1608515717089176,0.1029844880104065,0.15074145048856735
0.3604509234428406,0.17362061887979505,0.03971529006958005,0.18393246829509735
0.34664386510849,0.1599246598780155,0.10326820611953735,0.15367548912763596
