center_x,center_y,width,height
0.38824671506881714,0.245027594268322,0.04375576972961425,0.245992437005043
0.38999147713184357,0.25014428049325943,0.04276922345161435,0.25983260571956635
0.3862970918416977,0.2460130602121353,0.0407581627368927,0.25555554032325745
0.3783162832260132,0.24597205966711044,0.0373623967170715,0.2569829970598221
0.3695985823869705,0.2446204200387001,0.035873144865036,0.2612345665693283
0.35500915348529816,0.2378423288464546,0.0313272178173065,0.26061461865901947
0.3417488634586334,0.23616475611925125,0.0257238745689392,0.25920264422893524
0.3238347917795181,0.2344982773065567,0.0268217623233795,0.25957152247428894
0.3010311722755432,0.23857323080301285,0.0252261161804199,0.2551589459180832
0.2756926640868187,0.23742468655109406,0.05637986958026885,0.2702178657054901
0.24911845475435254,0.23485509306192395,0.03705327212810515,0.2723145931959152
0.2236255705356598,0.2375674545764923,0.04886627197265625,0.2769157290458679
