center_x,center_y,width,height
0.21659430116415024,0.21685771644115445,0.11213494837284085,0.1498790085315704
0.21918406337499616,0.22301191091537476,0.11245878040790555,0.1434059143066406
0.2018812149763107,0.2290506586432457,0.1077095568180084,0.13989241421222684
0.12237169593572615,0.22698980569839475,0.11104218661785124,0.14911311864852905
0.113810371607542,0.24375216662883756,0.10574422031641005,0.1585586965084076
0.18030574172735214,0.31232988834381104,0.09815232455730435,0.13058531284332275
0.22875311970710754,0.36502256989479065,0.1176137924194336,0.142916738986969
0.1563243269920349,0.3803778886795044,0.11686521768569945,0.14243823289871216
0.12034343555569645,0.3790283352136612,0.11892049759626384,0.1454689800739288
0.12340425699949265,0.3844073861837387,0.11978547275066374,0.14463719725608826
0.1282966509461403,0.38557903468608856,0.1182531863451004,0.14438095688819885
0.1286749690771103,0.38214586675167084,0.11899945139884945,0.1463572084903717
