center_x,center_y,width,height
0.24088963121175766,0.1573216989636421,0.1257451921701431,0.2182997316122055
0.2323375567793846,0.1639055721461773,0.1254046708345413,0.2165626063942909
0.17716479301452634,0.192739974707365,0.11876794695854186,0.20239684730768204
0.0983111783862114,0.23778367042541504,0.13265956938266754,0.19655680656433105
0.1135584209114313,0.2915417104959488,0.13305185362696645,0.1695553362369537
0.19635916501283646,0.3278862163424492,0.1355515569448471,0.16639162600040436
0.22365184128284454,0.3568442314863205,0.1429546773433685,0.17478778958320615
0.1630282327532768,0.38539348542690277,0.1376541405916214,0.1684465706348419
0.1007162593305111,0.39775192737579346,0.15144748240709305,0.16145747900009155
0.08170899376273155,0.4047318398952484,0.15332255512475965,0.16854983568191526
0.0844835806638002,0.40663909912109375,0.1519557498395443,0.16924715042114255
0.07539425045251845,0.4063400477170944,0.16786544024944305,0.16182753443717954
