center_x,center_y,width,height
0.48900657892227173,0.7222718596458435,0.2440866231918335,0.2986990213394165
0.4843813180923462,0.7392784059047699,0.23787307739257812,0.3106308579444885
0.4886939525604248,0.7363396883010864,0.24009180068969727,0.3074455261230469
0.488088995218277,0.7364181578159332,0.2430151104927063,0.3098042607307434
0.48621173202991486,0.7400287091732025,0.2377980649471283,0.30941230058670044
0.49136483669281006,0.7402662932872772,0.24484145641326904,0.3041754364967346
0.4893406182527542,0.743126779794693,0.24163350462913513,0.306243360042572
0.48932090401649475,0.7468968033790588,0.24141663312911987,0.304768443107605
0.49021168053150177,0.7489028871059418,0.24549445509910583,0.3062761425971985
0.490132600069046,0.748507022857666,0.2406821846961975,0.3058464527130127
0.4931710511445999,0.7469780445098877,0.2412913739681244,0.30145299434661865
0.49958929419517517,0.7432852983474731,0.24316877126693726,0.3015650510787964
0.5042239278554916,0.7325830161571503,0.24382284283638,0.3019483685493469
0.5122337937355042,0.7188425958156586,0.2416154146194458,0.3043223023414612
0.5294747650623322,0.7011504471302032,0.2516077160835266,0.3013063073158264
0.5383478254079819,0.6800057888031006,0.25263074040412903,0.3084080219268799
0.5484263747930527,0.6550911068916321,0.24523475766181946,0.30875861644744873
0.5605149269104004,0.6298569738864899,0.24459123611450195,0.31027430295944214
0.5711806863546371,0.6035454273223877,0.24772945046424866,0.31147515773773193
0.5780338644981384,0.5817971527576447,0.24342679977416992,0.3095448613166809
0.5836976766586304,0.5510642826557159,0.24929821491241455,0.31177037954330444
0.5927003026008606,0.5214136242866516,0.25294268131256104,0.32409918308258057
0.5967183858156204,0.48155784606933594,0.2514570653438568,0.3460721969604492
0.6006247103214264,0.4481867551803589,0.2537384629249573,0.36960339546203613
0.5994311720132828,0.41835252195596695,0.2529711425304413,0.3753252476453781
0.5970605760812759,0.3915887624025345,0.24778637290000916,0.3853939473628998
0.5909934639930725,0.35666902363300323,0.24566352367401123,0.40462300181388855
0.5824783593416214,0.32869067043066025,0.2442387044429779,0.42040927708148956
0.5696296393871307,0.3028012216091156,0.2371698021888733,0.4309534430503845
0.5511749535799026,0.28252097964286804,0.22456607222557068,0.45416492223739624
0.5345672070980072,0.2641410380601883,0.22708886861801147,0.45953187346458435
0.5221962630748749,0.25230708718299866,0.23101943731307983,0.4641258716583252
0.5037635713815689,0.24112330377101898,0.22789332270622253,0.4785486161708832
0.48121505975723267,0.23870956897735596,0.22777652740478516,0.4776343107223511
0.4552769660949707,0.21982842683792114,0.22170448303222656,0.4968833327293396
0.428266316652298,0.23647234588861465,0.21071785688400269,0.4837471693754196
0.40337181091308594,0.24570287764072418,0.21099615097045898,0.4838199317455292
0.38163474202156067,0.25439833104610443,0.20921796560287476,0.48420873284339905
0.3618190288543701,0.26792944967746735,0.21512377262115479,0.4841277301311493
0.3483806550502777,0.2933533638715744,0.22422891855239868,0.4786205589771271
0.34113481640815735,0.3225065842270851,0.22971194982528687,0.470051571726799
0.33856818079948425,0.35596171766519547,0.23395580053329468,0.45369844138622284
0.33865024149417877,0.3938477858901024,0.23678043484687805,0.42762191593647003
0.34309788048267365,0.42620205134153366,0.2392089068889618,0.41325749456882477
0.35267727077007294,0.45627832412719727,0.24858972430229187,0.3876810073852539
0.3634485751390457,0.48487401008605957,0.25031253695487976,0.36932921409606934
0.37657321989536285,0.5133728682994843,0.25387176871299744,0.35829228162765503
0.3946652263402939,0.5395621359348297,0.2535915672779083,0.3485073447227478
0.4173860102891922,0.5567617863416672,0.25849732756614685,0.33833828568458557
0.4355318546295166,0.5764026641845703,0.25852739810943604,0.32483410835266113
0.4581300765275955,0.5889168083667755,0.2627680003643036,0.329328715801239
0.48196710646152496,0.5924567878246307,0.2722758948802948,0.3364112973213196
0.502044603228569,0.6026488393545151,0.2680470049381256,0.33681491017341614
0.519563838839531,0.6039237827062607,0.26269999146461487,0.3360044062137604
0.535669207572937,0.6058316826820374,0.26195037364959717,0.33362412452697754
0.5505439043045044,0.6033846437931061,0.2597849369049072,0.3320409655570984
0.5664633065462112,0.60450080037117,0.2607344090938568,0.3321308493614197
0.5803863108158112,0.5955284386873245,0.26023465394973755,0.3321269452571869
0.5979985296726227,0.5901014655828476,0.272056519985199,0.32461073994636536
0.6050669848918915,0.5837304890155792,0.2705538868904114,0.31843966245651245
