center_x,center_y,width,height
0.15743998065590856,0.1612921506166458,0.09472008794546125,0.20233818888664246
0.15981650352478025,0.15859311819076535,0.09239086508750916,0.20253431797027585
0.16322265565395355,0.1569330245256424,0.0893399119377136,0.2042056620121002
0.1600954830646515,0.1619102507829666,0.08959531784057614,0.20154377818107605
0.1446278654038906,0.21424365788698194,0.1115889027714729,0.1926100105047226
0.15421409532427785,0.3377164751291275,0.12446243315935135,0.14853498339653015
0.2565925121307373,0.3637426793575287,0.11727941036224365,0.1420408487319946
0.3135133236646652,0.30789417028427124,0.12505164742469785,0.1461873650550842
0.28657153248786926,0.20220499485731125,0.11263418197631835,0.1543399840593338
0.28316955268383026,0.17977355048060414,0.1142010986804962,0.1600905433297157
0.2831447646021843,0.19183961674571035,0.1182909160852432,0.15841273218393326
0.2811507433652878,0.19218212738633156,0.11855718493461605,0.16063683480024335
