center_x,center_y,width,height
0.6037067174911499,0.4761897921562195,0.1560971736907959,0.2547816038131714
0.5598330795764923,0.40810418128967285,0.2057240605354309,0.3971824645996094
0.5494808554649353,0.38370703160762787,0.22024273872375488,0.4807911217212677
0.5522113591432571,0.38832785189151764,0.21878060698509216,0.4860787093639374
0.5526975691318512,0.39002296328544617,0.2212199568748474,0.48809415102005005
0.5527572482824326,0.3928215205669403,0.2230164110660553,0.48564571142196655
0.5516413301229477,0.3999332785606384,0.22820010781288147,0.4785947799682617
0.5488236993551254,0.4066719561815262,0.23813357949256897,0.46899232268333435
0.548831045627594,0.40682920813560486,0.23659992218017578,0.46885496377944946
0.5445803105831146,0.4245431125164032,0.2504497170448303,0.4568940997123718
0.5374569594860077,0.44029369950294495,0.2654150128364563,0.44262856245040894
0.520444393157959,0.48749083280563354,0.2978188991546631,0.3840162754058838
0.5133555233478546,0.5131596922874451,0.31074684858322144,0.35398995876312256
0.514936625957489,0.54546158015728,0.31168484687805176,0.308944970369339
0.5180624425411224,0.5487634837627411,0.30280953645706177,0.30121999979019165
0.5184912085533142,0.5553140640258789,0.302728533744812,0.30285096168518066
0.5276686251163483,0.5624539405107498,0.28534287214279175,0.30341801047325134
0.5383611619472504,0.575826033949852,0.25780612230300903,0.29992833733558655
0.5424957573413849,0.5810092091560364,0.23321527242660522,0.3100574016571045
0.5416577458381653,0.5902374088764191,0.2365938425064087,0.2960277199745178
0.5711684972047806,0.5772171914577484,0.1965404450893402,0.33630913496017456
0.5861573964357376,0.5818867385387421,0.1840047538280487,0.3419490456581116
0.6154966056346893,0.6074624061584473,0.20730572938919067,0.351639986038208
0.6158664226531982,0.6180681884288788,0.20181357860565186,0.3476439118385315
0.6312475502490997,0.6385403424501419,0.2166791558265686,0.3447478711605072
0.6345008313655853,0.6418244242668152,0.21401244401931763,0.33359265327453613
0.6375209093093872,0.6561274826526642,0.21981537342071533,0.29546743631362915
0.6436987817287445,0.6383903920650482,0.22705048322677612,0.2461525797843933
0.6607292592525482,0.6201343536376953,0.241804301738739,0.2687041759490967
0.6634075045585632,0.6226321160793304,0.232092022895813,0.2749047875404358
0.6564709544181824,0.619288444519043,0.22608160972595215,0.2726936340332031
0.6748691201210022,0.6198025196790695,0.2480698823928833,0.2875598967075348
0.6845414340496063,0.6186733990907669,0.24952667951583862,0.28526851534843445
0.6857015192508698,0.6311431378126144,0.2493235468864441,0.32057133316993713
0.704300582408905,0.6316447407007217,0.26892077922821045,0.32576486468315125
0.7276405990123749,0.624928742647171,0.26731568574905396,0.32476383447647095
0.7347723543643951,0.6270382851362228,0.26493364572525024,0.3325139582157135
0.7433918118476868,0.622313529253006,0.26841044425964355,0.3193802237510681
0.7573640942573547,0.6117770969867706,0.2710157632827759,0.33441704511642456
0.7719809412956238,0.6013948023319244,0.27293527126312256,0.3570944666862488
0.7784975469112396,0.5969448089599609,0.275351345539093,0.3686695098876953
0.7806746661663055,0.599235475063324,0.27548807859420776,0.3764752149581909
0.7853409051895142,0.5854184925556183,0.2794382572174072,0.3682480454444885
0.7867507040500641,0.5799042582511902,0.28271061182022095,0.36842215061187744
0.7863160669803619,0.5704431235790253,0.2736636996269226,0.3702945113182068
0.7818112969398499,0.5554876923561096,0.27270209789276123,0.3719332218170166
0.7734025716781616,0.5278389006853104,0.27579450607299805,0.38911089301109314
0.7712608277797699,0.5217657089233398,0.27623361349105835,0.40009641647338867
0.7679968774318695,0.5115166008472443,0.27689558267593384,0.40463465452194214
0.763491690158844,0.5096262693405151,0.27154719829559326,0.41169750690460205
0.7597395479679108,0.5087007135152817,0.2673336863517761,0.42162469029426575
0.75782909989357,0.5113007724285126,0.2653661370277405,0.4287579655647278
0.7562303245067596,0.5053066909313202,0.2619794011116028,0.42622941732406616
0.7637898325920105,0.5109542012214661,0.2739681005477905,0.43290627002716064
0.7690572142601013,0.5043305158615112,0.2705427408218384,0.43622779846191406
0.7728748619556427,0.5141155421733856,0.2757672667503357,0.44000107049942017
0.7747881412506104,0.5040958821773529,0.27912449836730957,0.44061142206192017
0.7792286574840546,0.5093302130699158,0.27875787019729614,0.44166600704193115
0.7761164307594299,0.499526247382164,0.2777963876724243,0.44508782029151917
0.7755495607852936,0.50144162774086,0.2693881392478943,0.4444827437400818
