center_x,center_y,width,height
0.3908419907093048,0.33382274210453033,0.2029682993888855,0.4358799159526825
0.38927166163921356,0.3337797522544861,0.1960676610469818,0.4338226318359375
0.3900138735771179,0.3316117227077484,0.19686979055404663,0.43616586923599243
0.39157360792160034,0.33150166273117065,0.19916129112243652,0.4363311529159546
0.39140579104423523,0.33030223846435547,0.19817054271697998,0.43562769889831543
0.3913198411464691,0.33083677291870117,0.19838517904281616,0.4358201026916504
0.3895197808742523,0.33469508588314056,0.2007901668548584,0.4357741177082062
0.3836902230978012,0.34267471730709076,0.20876166224479675,0.4327850639820099
0.37813204526901245,0.3563573434948921,0.22042948007583618,0.42584680020809174
0.373585045337677,0.3770960345864296,0.23028182983398438,0.41831235587596893
0.37159229815006256,0.4024228900671005,0.241983562707901,0.41266492009162903
0.37212947756052017,0.43280040472745895,0.2562545984983444,0.3899381309747696
0.3674067482352257,0.5025967955589294,0.27915258705616,0.333063006401062
0.37210313975811005,0.5455978065729141,0.30122414231300354,0.2910432517528534
0.37529680877923965,0.5772047638893127,0.31347887217998505,0.2859508991241455
0.37452566623687744,0.5754149109125137,0.31810569763183594,0.2877657115459442
0.3850080668926239,0.5922084748744965,0.31006866693496704,0.29176074266433716
0.3981552869081497,0.6122502684593201,0.30189749598503113,0.30175459384918213
0.4036172330379486,0.626471996307373,0.30421918630599976,0.30052828788757324
0.4182412624359131,0.641122430562973,0.2881431579589844,0.30049067735671997
0.43697288632392883,0.6522635817527771,0.2597859501838684,0.3003500699996948
0.444688081741333,0.6623065769672394,0.24884510040283203,0.2974340319633484
0.4762597531080246,0.6699234843254089,0.1917898952960968,0.30171120166778564
0.48862819373607635,0.6888817846775055,0.18541303277015686,0.3109106421470642
0.504955530166626,0.7056448459625244,0.18561780452728271,0.3230271339416504
0.549533486366272,0.7133444845676422,0.2201615571975708,0.33080214262008667
0.5511110723018646,0.7154715061187744,0.21641618013381958,0.328951358795166
0.5606441795825958,0.7189293205738068,0.21820157766342163,0.340898334980011
0.5780694782733917,0.7072122097015381,0.2210898995399475,0.3470122814178467
0.5905841290950775,0.6991637945175171,0.2275206446647644,0.3483748435974121
0.6015526056289673,0.6809180378913879,0.22907161712646484,0.3502563238143921
0.6097138524055481,0.667367547750473,0.22256553173065186,0.35241609811782837
0.6237227916717529,0.6543071269989014,0.24188661575317383,0.3570142984390259
0.6376885175704956,0.6398450881242752,0.2527405023574829,0.3661983907222748
0.6463544070720673,0.6276901513338089,0.2516072392463684,0.3716941773891449
0.650845855474472,0.6135216951370239,0.2529931664466858,0.37460458278656006
0.6529527604579926,0.5801121294498444,0.24487322568893433,0.3652152419090271
0.649729996919632,0.5819875001907349,0.2372170090675354,0.36708664894104004
0.6514223515987396,0.5614466071128845,0.235598623752594,0.38719451427459717
0.6501903533935547,0.5408809185028076,0.23265588283538818,0.40352118015289307
0.6494319438934326,0.5263508558273315,0.2286304235458374,0.4216170310974121
0.6497079432010651,0.5167640596628189,0.2272624373435974,0.4250718057155609
0.6454452872276306,0.5051389634609222,0.22200465202331543,0.44267600774765015
0.6449478268623352,0.4965366721153259,0.2213120460510254,0.44682371616363525
0.6398853361606598,0.49170783162117004,0.2106526494026184,0.4513654112815857
0.6355185508728027,0.49118879437446594,0.20444536209106445,0.46276170015335083
0.6355301141738892,0.49329081177711487,0.20165538787841797,0.4645259976387024
0.6336904466152191,0.49261727929115295,0.1997094750404358,0.4563971161842346
0.6346686482429504,0.4932113438844681,0.19885849952697754,0.461397260427475
0.6321315169334412,0.49420276284217834,0.1983252763748169,0.4591307044029236
0.6329794228076935,0.4940379112958908,0.19670957326889038,0.46018317341804504
0.6303548216819763,0.49087783694267273,0.19398510456085205,0.4573236107826233
0.6303708553314209,0.4896864593029022,0.19235098361968994,0.46293216943740845
0.6301206052303314,0.487908273935318,0.19393938779830933,0.45871537923812866
0.6307344734668732,0.4859296530485153,0.19260245561599731,0.46383944153785706
0.6298812925815582,0.48453402519226074,0.19244426488876343,0.46483850479125977
0.6294764578342438,0.4854440242052078,0.19281655550003052,0.45985206961631775
0.6284093260765076,0.48371025919914246,0.19099736213684082,0.4560622572898865
0.6281072497367859,0.4829273372888565,0.19036948680877686,0.45854923129081726
0.6257421374320984,0.483899861574173,0.19015109539031982,0.45443958044052124
