center_x,center_y,width,height
0.7038825154304504,0.39821964502334595,0.19356095790863037,0.2882484197616577
0.7057198882102966,0.4049854874610901,0.19466698169708252,0.2842447757720947
0.7069284617900848,0.41273166239261627,0.19314318895339966,0.2575930058956146
0.7086593210697174,0.4096623361110687,0.19485586881637573,0.2609596848487854
0.7133293449878693,0.3959740698337555,0.19750601053237915,0.2833748459815979
0.7130808234214783,0.39561936259269714,0.19485676288604736,0.2834168076515198
0.7109729647636414,0.3946278691291809,0.19625580310821533,0.285040020942688
0.7110456228256226,0.3942626416683197,0.19710218906402588,0.286559522151947
0.7001739144325256,0.3933406323194504,0.19676744937896729,0.28732743859291077
0.679287314414978,0.39090969413518906,0.19609761238098145,0.28815968334674835
0.6486224830150604,0.412869930267334,0.18668872117996216,0.23801922798156738
0.6150852739810944,0.4149152934551239,0.1810571551322937,0.24350100755691528
0.5833718478679657,0.41474974155426025,0.18261128664016724,0.2325516939163208
0.5605318248271942,0.3901575356721878,0.1887475848197937,0.2906477153301239
0.5437846630811691,0.397549107670784,0.19304147362709045,0.2944253385066986
0.5365824699401855,0.4068595916032791,0.1954200267791748,0.3045278489589691
0.5439921915531158,0.45825180411338806,0.19394642114639282,0.2622559666633606
0.5588319152593613,0.48721909523010254,0.1889452040195465,0.2628440856933594
0.5607598572969437,0.48690760135650635,0.19165918231010437,0.2596588134765625
0.5811517089605331,0.5080252140760422,0.17619839310646057,0.2688368856906891
0.615187406539917,0.5454578995704651,0.17751383781433105,0.26741576194763184
0.6430520117282867,0.5830201655626297,0.17563623189926147,0.2730230987071991
0.6790570914745331,0.6091742217540741,0.19172531366348267,0.2635067105293274
0.7099171578884125,0.6553274393081665,0.19764548540115356,0.26269984245300293
0.7282540500164032,0.6763043999671936,0.1992766261100769,0.2650235891342163
0.7368268668651581,0.696504682302475,0.20733648538589478,0.25953835248947144
0.7279666066169739,0.7072936594486237,0.20815157890319824,0.26485079526901245
0.7117494940757751,0.7162635326385498,0.19956600666046143,0.26167917251586914
0.6563884913921356,0.7144747376441956,0.1944074034690857,0.239585280418396
0.6488744616508484,0.7169746458530426,0.18791401386260986,0.24210315942764282
0.6148755550384521,0.7120053768157959,0.17989730834960938,0.23719429969787598
0.5827678442001343,0.7091808319091797,0.19105613231658936,0.23508596420288086
0.5516918301582336,0.7128776013851166,0.20077776908874512,0.2551073431968689
0.5254716575145721,0.711351215839386,0.20239228010177612,0.263064980506897
0.5106175094842911,0.7100965082645416,0.20471903681755066,0.2780539393424988
0.5023839473724365,0.7113577425479889,0.21027398109436035,0.2816014885902405
0.4963855445384979,0.7111681401729584,0.2116984724998474,0.28283244371414185
0.49339213967323303,0.7125745415687561,0.2152819037437439,0.2816213369369507
0.49293823540210724,0.7125082612037659,0.21447500586509705,0.2780035734176636
0.4946731775999069,0.7146168351173401,0.21510949730873108,0.28051722049713135
0.49403831362724304,0.7140436172485352,0.21591168642044067,0.2786515951156616
0.49519847333431244,0.715869814157486,0.21458986401557922,0.2772217392921448
0.49360109865665436,0.7140135169029236,0.21486887335777283,0.2770799398422241
0.4939135015010834,0.7153058350086212,0.21345072984695435,0.27831822633743286
0.4920264184474945,0.7133845388889313,0.2147032618522644,0.27960675954818726
0.49203674495220184,0.7155269384384155,0.21421542763710022,0.2854044437408447
0.490878701210022,0.7157547473907471,0.21541619300842285,0.28181326389312744
0.489662766456604,0.7170473039150238,0.21511447429656982,0.2820572257041931
0.488111674785614,0.7170727849006653,0.21592342853546143,0.2845888137817383
0.4862960875034332,0.7170284986495972,0.2163211703300476,0.2842698097229004
0.48584191501140594,0.7189253568649292,0.21520355343818665,0.2815147638320923
0.4846794009208679,0.7165548503398895,0.21551311016082764,0.2816852927207947
0.483068585395813,0.716181218624115,0.21607756614685059,0.28374969959259033
0.4824589192867279,0.7137768864631653,0.21685463190078735,0.2839623689651489
0.48146089911460876,0.7165555059909821,0.21511167287826538,0.2858402132987976
0.48106566071510315,0.716175377368927,0.21575182676315308,0.28387415409088135
0.4799760431051254,0.7228648066520691,0.21643462777137756,0.28581058979034424
0.4789963513612747,0.7239949703216553,0.2164575755596161,0.28405725955963135
0.47627781331539154,0.7276401221752167,0.21614208817481995,0.2821834683418274
0.47347523272037506,0.7289945781230927,0.21555444598197937,0.2817125916481018
